Dst Port,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Mean,Bwd Pkt Len Max,Bwd Pkt Len Mean,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Max,Fwd IAT Min,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Byts,Subflow Bwd Byts,Init Fwd Win Byts
1.3049596707592317,1.0097239353526362,0.0589276450211768,1.0138597944721541,0.981615119930908,0.7892234668915561,0.4144847153155597,9.454789748800046,8.602473163217619,9.679424115849018,-0.024267191650474744,0.9741531296352558,1.004114053778426,-0.13344849649202556,0.981615119930908,0.4144847153155597,1.0097239353526362,0.0589276450211768,-0.1276075085646765
0.6483357563992616,1.0097239353526362,0.04097255735197529,1.0138597944721541,0.981615119930908,0.5878102030610365,0.25269428315075515,8.921746281592501,8.157689319010382,9.149086909357154,-0.0242529373907216,0.9741531296352558,1.004114053778426,-0.13344754640322196,0.981615119930908,0.25269428315075515,1.0097239353526362,0.04097255735197529,-0.1276075085646765
1.0878829413309894,1.0097239353526362,0.04765352020563166,1.0138597944721541,0.981615119930908,0.6627546733235554,0.312895374188822,9.363410868707325,8.546875182691714,9.585835197056337,-0.024258120757904563,0.9741531296352558,1.004114053778426,-0.13344834334716474,0.981615119930908,0.312895374188822,1.0097239353526362,0.04765352020563166,-0.12217119112629232
1.0427416031012628,1.0097239353526362,0.05558716359434861,1.0138597944721541,0.981615119930908,0.7517512317602966,0.38438416979652623,8.769448148104628,7.990895377432668,8.977507224903901,-0.024259416599700302,0.9741531296352558,1.004114053778426,-0.13344723665949593,0.981615119930908,0.38438416979652623,1.0097239353526362,0.05558716359434861,-0.12217119112629232
1.2297794273104596,1.0097239353526362,0.06101544591294441,1.0138597944721541,0.981615119930908,0.8126436138485932,0.4332975562649555,9.378640682056114,8.546875182691714,9.601433350188449,-0.024175186882977186,0.9741531296352558,1.004114053778426,-0.13344836000445648,0.981615119930908,0.4332975562649555,1.0097239353526362,0.06101544591294441,-0.1276075085646765
0.7923067524076716,1.0097239353526362,0.04097255735197529,1.0138597944721541,0.981615119930908,0.5878102030610365,0.25269428315075515,9.454789748800046,8.602473163217619,9.695022268981132,-0.024274966701249186,0.9741531296352558,1.004114053778426,-0.13344849571806225,0.981615119930908,0.25269428315075515,1.0097239353526362,0.04097255735197529,-0.1276075085646765
0.4927475042287897,1.0097239353526362,0.18336057817052684,1.0138597944721541,0.981615119930908,0.6346504969751108,1.0375660075595508,9.683236949031851,8.824865085321239,9.882200106566495,-0.024277558384840667,0.9741531296352558,1.4313463733745948,-0.13344886091428976,0.981615119930908,1.0375660075595508,1.0097239353526362,0.18336057817052684,-0.12217119112629232
1.4893421221313854,1.0097239353526362,0.05558716359434861,1.0138597944721541,0.981615119930908,0.7517512317602966,0.38438416979652623,9.485249375497622,8.658071143743525,9.710620422113246,-0.024233499763785492,0.9741531296352558,1.004114053778426,-0.1334485368358147,0.981615119930908,0.38438416979652623,1.0097239353526362,0.05558716359434861,-0.1276075085646765
0.7958749096574477,1.0097239353526362,0.05642228395105566,1.0138597944721541,0.981615119930908,0.7611192905431114,0.3919093061762846,9.3938704954049,8.546875182691714,9.617031503320565,-0.024236091447376974,0.9741531296352558,1.004114053778426,-0.13344837598113052,0.981615119930908,0.3919093061762846,1.0097239353526362,0.05642228395105566,-0.1276075085646765
1.5266003222511408,1.0097239353526362,0.04222523788703585,1.0138597944721541,0.981615119930908,0.6018622912352588,0.26398198772039266,9.409100308753686,8.546875182691714,9.63262965645268,-0.02420110371889199,0.9741531296352558,1.004114053778426,-0.13344840286096088,0.981615119930908,0.26398198772039266,1.0097239353526362,0.04222523788703585,-0.1276075085646765
1.2376625654204303,1.0097239353526362,0.03554427503337948,1.0138597944721541,0.981615119930908,0.5269178209727399,0.20378089668232588,9.470019562148835,8.658071143743525,9.695022268981132,-0.024274966701249186,0.9741531296352558,1.004114053778426,-0.1334485162360318,0.981615119930908,0.20378089668232588,1.0097239353526362,0.03554427503337948,-0.1276075085646765
1.4451135683143927,1.0097239353526362,0.05308180252422747,1.0138597944721541,0.981615119930908,0.723647055411852,0.3618087606572512,8.769448148104628,7.990895377432668,8.977507224903901,-0.02427107917586196,0.9741531296352558,1.004114053778426,-0.13344724726651394,0.981615119930908,0.3618087606572512,1.0097239353526362,0.05308180252422747,-0.1276075085646765
1.5326578915356448,1.0097239353526362,0.04598327949221757,1.0138597944721541,0.981615119930908,0.6440185557579257,0.2978451014293053,9.43955993545126,8.602473163217619,9.679424115849018,-0.02419851203530051,0.9741531296352558,1.004114053778426,-0.13344847145626013,0.981615119930908,0.2978451014293053,1.0097239353526362,0.04598327949221757,-0.1276075085646765
1.0410819950781114,1.0097239353526362,0.06644372823154023,1.0138597944721541,0.981615119930908,0.8735359959368898,0.19475073302661594,9.515709002195194,8.658071143743525,9.741816728377474,-0.024277558384840667,0.9741531296352558,1.538154453273637,-0.13344858511746024,0.981615119930908,0.19475073302661594,1.0097239353526362,0.06644372823154023,-0.1276075085646765
