protocol_type,service,flag,src_bytes,count,serror_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_rerror_rate,actual,predict
0.0,-0.33861651234574325,0.2332854780777801,-0.25339799701246135,1.461352073697894,-0.11865612633126636,-0.08355689112937531,-0.7783866443112042,-1.0871336831388922,0.752810806995937,-0.3127669086435545,0.8514143959306931,3.886336558376485,-0.2576831043080474,-0.25272864986242677,r2l,r2l
0.0,-0.33861651234574325,0.2332854780777801,-0.2534078787959124,-0.618827201451469,-0.11865612633126636,-0.08355689112937531,-0.7873297947129229,-0.8891655252466525,0.752810806995937,-0.3127669086435545,0.8514143959306931,1.7286225881577546,-0.2576831043080474,-0.25272864986242677,outlier,r2l
0.0,-0.33861651234574325,0.2332854780777801,-0.2534078787959124,1.461352073697894,-0.11865612633126636,-0.08355689112937531,-0.7783866443112042,-0.9740090214861838,0.752810806995937,-0.3127669086435545,0.8514143959306931,1.540995286399604,-0.2576831043080474,-0.25272864986242677,u2r,r2l
0.0,-0.33861651234574325,0.2332854780777801,-0.0198535738935683,-0.618827201451469,-0.11865612633126636,-0.08355689112937531,-0.7873297947129229,-0.9740090214861838,0.752810806995937,-0.3127669086435545,0.8514143959306931,2.7605727478275823,-0.2576831043080474,-0.25272864986242677,r2l,r2l
0.0,-0.33861651234574325,0.2332854780777801,-0.0198535738935683,1.461352073697894,-0.11865612633126636,-0.08355689112937531,-0.7783866443112042,-1.0871336831388922,0.752810806995937,-0.3127669086435545,0.8514143959306931,3.886336558376485,-0.2576831043080474,-0.25272864986242677,r2l,r2l
0.0,-0.33861651234574325,0.2332854780777801,-0.25339799701246135,-0.618827201451469,-0.11865612633126636,-0.08355689112937531,-0.7873297947129229,-1.058852517725715,0.752810806995937,-0.3127669086435545,0.8514143959306931,2.948200049585733,-0.2576831043080474,-0.25272864986242677,r2l,r2l
0.0,-0.33861651234574325,0.2332854780777801,-0.0198535738935683,-0.618827201451469,-0.11865612633126636,-0.08355689112937531,-0.7873297947129229,-1.1436960139652463,0.752810806995937,-0.3127669086435545,0.8514143959306931,8.577019102330249,-0.2576831043080474,-0.25272864986242677,r2l,r2l
0.0,-0.33861651234574325,0.2332854780777801,-0.25339799701246135,-0.618827201451469,-0.11865612633126636,-0.08355689112937531,-0.7873297947129229,-1.002290186899361,0.752810806995937,-0.3127669086435545,0.8514143959306931,3.2296410022229582,-0.2576831043080474,-0.25272864986242677,r2l,r2l
0.0,-0.33861651234574325,0.2332854780777801,-0.25339799701246135,-0.618827201451469,-0.11865612633126636,-0.08355689112937531,-0.7873297947129229,-1.1436960139652463,0.752810806995937,-0.3127669086435545,0.8514143959306931,8.577019102330249,-0.2576831043080474,-0.25272864986242677,r2l,r2l
0.0,-0.02422450943686494,-1.0893301953546493,-0.2534078787959124,1.461352073697894,9.852868003703364,-0.08355689112937531,-0.7783866443112042,5.7286271814367895,0.752810806995937,-0.3127669086435545,-0.2047071339157668,-0.4290913820609764,10.546981404183615,-0.25272864986242677,normal,outlier
0.0,-0.02422450943686494,0.2332854780777801,-0.25320777268102806,-0.618827201451469,-0.11865612633126636,-0.08355689112937531,-0.7873297947129229,-1.058852517725715,0.752810806995937,-0.3127669086435545,0.8514143959306931,4.824473067167238,-0.2576831043080474,-0.25272864986242677,normal,r2l
0.0,-0.33861651234574325,0.2332854780777801,-0.25339799701246135,-0.618827201451469,-0.11865612633126636,-0.08355689112937531,-0.7873297947129229,-1.1154148485520694,0.752810806995937,-0.3127669086435545,0.8514143959306931,5.481168623320766,-0.2576831043080474,-0.25272864986242677,r2l,r2l
