protocol_type,service,flag,src_bytes,count,serror_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_rerror_rate,actual,predict
0.15087687169874117,0.44609603010326154,-1.9655143574334921,-0.1530465202668965,0.4874350652038488,-1.7304039637174584,-0.08438771212020305,0.2516580924553866,-0.3420935622581499,-0.36543554513356175,-0.10903672212289729,-0.2619382884633357,-0.062257500616017314,-1.7324953333879998,2.3470582110480613,dos,dos
0.15087687169874117,0.44609603010326154,-1.9655143574334921,-0.1530465202668965,-0.4029890460282303,-1.7304039637174584,-0.08438771212020305,0.2516580924553866,-0.5284189700263486,-0.5406555262510607,-0.10903672212289729,-0.2619382884633357,-0.062257500616017314,-1.7324953333879998,2.3470582110480613,dos,dos
0.15087687169874117,0.6614810343562472,2.1448219269631514,-0.02007811947097639,-1.6955401752360872,-1.7304039637174584,-1.0215596271352072,0.2516580924553866,0.03055725327824753,-0.05880057817793833,11.254948611322526,-0.2619382884633357,-0.062257500616017314,-1.7324953333879998,1.5669629342846434,normal,dos
0.15087687169874117,0.9845585407357256,2.1448219269631514,-0.1530465202668965,-1.6955401752360872,-1.7304039637174584,-1.0215596271352072,0.2516580924553866,2.100839561813789,1.6495942377176775,-0.9699447019293688,-0.2619382884633357,-0.062257500616017314,-1.7324953333879998,1.3997996606924823,outlier,dos
0.15087687169874117,0.6614810343562472,2.1448219269631514,-0.07290118280086245,-1.6955401752360872,-1.7304039637174584,-1.0215596271352072,0.2516580924553866,2.1215423848991444,1.6933992329970524,-0.6255815100067802,-0.2619382884633357,-0.062257500616017314,-1.7324953333879998,0.48040165593559686,normal,dos
0.15087687169874117,0.44609603010326154,-1.9655143574334921,-0.1530465202668965,-0.6423503662519076,-1.7304039637174584,0.07180760704896445,0.2516580924553866,-0.5077161469409932,-0.496850530971686,0.06314487383839716,-0.2619382884633357,-0.062257500616017314,-1.7324953333879998,2.3470582110480613,dos,dos
0.15087687169874117,0.44609603010326154,-1.9655143574334921,-0.1530465202668965,0.24807374498017162,-1.7304039637174584,0.07180760704896445,0.2516580924553866,-0.1764709775753066,-0.23402055929543736,0.06314487383839716,-0.2619382884633357,-0.062257500616017314,-1.7324953333879998,2.3470582110480613,dos,dos
0.15087687169874117,-0.4692902379719272,-1.9655143574334921,-0.1530465202668965,-0.575329196589278,-1.7304039637174584,-0.24058303128937034,0.2516580924553866,-0.1557681544899512,-0.23402055929543736,-0.2812183180841915,-0.2619382884633357,-0.062257500616017314,-1.7324953333879998,2.3470582110480613,dos,dos
0.15087687169874117,0.33840352797676876,0.08965378476482964,-0.1530465202668965,-1.6955401752360872,0.5814424307732405,-1.0215596271352072,0.2516580924553866,1.252023815314217,0.9487143132476814,-0.9699447019293688,-0.20901293024274978,-0.062257500616017314,0.5839160241245189,-0.43899634882128874,outlier,outlier
0.15087687169874117,-1.7077540124265944,-1.9655143574334921,-0.1530465202668965,-0.5944781022071721,-1.7304039637174584,0.07180760704896445,0.2516580924553866,-0.38349920842886076,-0.40924054041293645,-0.10903672212289729,-0.2619382884633357,-0.062257500616017314,-1.7324953333879998,2.3470582110480613,dos,dos
0.15087687169874117,-1.4923690081736087,-1.4517223218839117,-0.1530465202668965,0.9087109887975207,-1.7304039637174584,-0.08438771212020305,0.2516580924553866,-0.2799850930020837,-0.32163054985418693,-0.10903672212289729,-0.2619382884633357,-0.062257500616017314,-1.7324953333879998,2.3470582110480613,dos,dos
-3.393533402729943,-1.2231377528573768,2.1448219269631514,-0.08539136526310154,3.1874307573269274,-1.7304039637174584,-1.0215596271352072,-4.805932483609418,0.6723447689242654,3.8398440016864157,-1.142126297890663,5.030597533595255,5.229942820786096,-1.7324953333879998,-0.43899634882128874,dos,dos
0.15087687169874117,-0.7923677443514056,-0.42413825078475076,9.857834723217719,-1.5902211943376692,-1.7304039637174584,-1.0215596271352072,-0.08712787914704048,4.378150101202884,3.7960390064070406,-0.9699447019293688,-0.2619382884633357,-0.062257500616017314,-1.7324953333879998,-0.2439725296304342,outlier,dos
0.15087687169874117,-0.6846752422249128,-1.4517223218839117,-0.1530465202668965,-1.68596572242714,-1.7304039637174584,14.597972289781529,-1.442271765556749,0.6723447689242654,0.5106643604539336,-0.6255815100067802,-0.20901293024274978,1.0717854253987211,-1.7093312198128745,2.040592209462433,outlier,dos
0.15087687169874117,0.44609603010326154,0.08965378476482964,-0.1530465202668965,-0.32639342355665363,0.5814424307732405,-0.08438771212020305,0.2516580924553866,-0.38349920842886076,-0.40924054041293645,-0.10903672212289729,-0.2619382884633357,-0.062257500616017314,0.5839160241245189,-0.43899634882128874,dos,outlier
0.15087687169874117,-0.30775148478218806,-1.9655143574334921,-0.1530465202668965,0.841689819134891,-1.7304039637174584,-0.08438771212020305,0.2516580924553866,-0.38349920842886076,-0.40924054041293645,-0.10903672212289729,-0.2619382884633357,-0.062257500616017314,-1.7324953333879998,2.3470582110480613,dos,dos
0.15087687169874117,0.9307122896724791,0.08965378476482964,-0.1530465202668965,0.9853066112690974,0.5814424307732405,-0.08438771212020305,0.2516580924553866,-0.4249048545995716,-0.4530455356923112,0.06314487383839716,-0.2619382884633357,-0.062257500616017314,0.5839160241245189,-0.43899634882128874,dos,outlier
0.15087687169874117,0.9845585407357256,0.08965378476482964,-0.1530465202668965,-1.6955401752360872,0.5814424307732405,-1.0215596271352072,-3.7169775748873306,1.2313209922288615,0.9487143132476814,-0.6255815100067802,-0.20901293024274978,1.0717854253987211,0.5839160241245189,-0.43899634882128874,outlier,outlier
0.15087687169874117,-0.6308289911616665,-1.9655143574334921,-0.1530465202668965,0.5831795932933197,-1.7304039637174584,-0.08438771212020305,0.2516580924553866,-0.4042020315142162,-0.40924054041293645,0.06314487383839716,-0.2619382884633357,-0.062257500616017314,-1.7324953333879998,2.3470582110480613,dos,dos
0.15087687169874117,0.44609603010326154,-1.9655143574334921,-0.1530465202668965,0.21935038655333036,-1.7304039637174584,0.22800292621813173,0.2516580924553866,-0.48701332385563784,-0.496850530971686,0.23532646979969138,-0.2619382884633357,-0.062257500616017314,-1.7324953333879998,2.3470582110480613,dos,dos
0.15087687169874117,-0.6846752422249128,-1.9655143574334921,-0.1530465202668965,0.9757321584601503,-1.7304039637174584,-0.08438771212020305,0.2516580924553866,-0.38349920842886076,-0.40924054041293645,-0.10903672212289729,-0.2619382884633357,-0.062257500616017314,-1.7324953333879998,2.3470582110480613,dos,dos
0.15087687169874117,0.9845585407357256,2.1448219269631514,-0.1530465202668965,-1.6955401752360872,-1.7304039637174584,-1.0215596271352072,0.2516580924553866,3.9433908164104206,3.182769072495794,-0.6255815100067802,-0.2619382884633357,-0.062257500616017314,-0.9680795854088685,-0.10466980163696672,outlier,dos
0.15087687169874117,0.44609603010326154,-1.9655143574334921,-0.1530465202668965,-0.6614992718698017,-1.7304039637174584,-0.08438771212020305,0.2516580924553866,-0.2799850930020837,-0.32163054985418693,0.06314487383839716,-0.2619382884633357,-0.062257500616017314,-1.7324953333879998,2.3470582110480613,dos,dos
0.15087687169874117,0.6614810343562472,0.08965378476482964,-0.1530465202668965,-0.6136270078250663,0.5814424307732405,-0.08438771212020305,0.2516580924553866,-0.5284189700263486,-0.5406555262510607,-0.2812183180841915,-0.2619382884633357,-0.062257500616017314,0.5839160241245189,-0.43899634882128874,dos,outlier
0.15087687169874117,0.44609603010326154,-1.9655143574334921,-0.1530465202668965,0.36296717868753664,-1.7304039637174584,-0.08438771212020305,0.2516580924553866,-0.25928226991672826,-0.32163054985418693,0.06314487383839716,-0.2619382884633357,-0.062257500616017314,-1.7324953333879998,2.3470582110480613,dos,dos
0.15087687169874117,-1.653907761363348,-1.9655143574334921,-0.1530465202668965,0.6980730270006847,-1.7304039637174584,-0.08438771212020305,0.2516580924553866,-0.48701332385563784,-0.496850530971686,-0.10903672212289729,-0.2619382884633357,-0.062257500616017314,-1.7324953333879998,2.3470582110480613,dos,dos
0.15087687169874117,0.44609603010326154,-1.9655143574334921,-0.1530465202668965,0.8512642719438381,-1.7072854997725513,-0.08438771212020305,0.2516580924553866,-0.1557681544899512,-0.23402055929543736,-0.10903672212289729,-0.2619382884633357,-0.062257500616017314,-1.7093312198128745,2.319197665449368,dos,dos
0.15087687169874117,0.44609603010326154,-1.9655143574334921,-0.1530465202668965,0.506583970821743,-1.7304039637174584,0.07180760704896445,0.2516580924553866,-0.4249048545995716,-0.4530455356923112,0.06314487383839716,-0.2619382884633357,-0.062257500616017314,-1.7324953333879998,2.3470582110480613,dos,dos
0.15087687169874117,-1.0615989996676376,-1.4517223218839117,-0.1530465202668965,-1.1497963651261032,-1.7304039637174584,0.07180760704896445,0.2516580924553866,0.7344532381803316,0.5106643604539336,0.7518712576835743,-0.2619382884633357,-0.062257500616017314,-1.7324953333879998,2.3470582110480613,dos,dos
0.15087687169874117,0.44609603010326154,-1.9655143574334921,-0.1530465202668965,-0.7189459887234843,-1.7304039637174584,-0.08438771212020305,0.2516580924553866,-0.4663105007702824,-0.4530455356923112,-0.10903672212289729,-0.2619382884633357,-0.062257500616017314,-1.7324953333879998,2.3470582110480613,dos,dos
0.15087687169874117,1.199943544988711,-1.4517223218839117,-0.1530465202668965,-0.5657547437803309,-1.7304039637174584,0.07180760704896445,0.2516580924553866,-0.4042020315142162,-0.40924054041293645,-0.10903672212289729,-0.2619382884633357,-0.062257500616017314,-1.7324953333879998,2.3470582110480613,dos,dos
0.15087687169874117,0.44609603010326154,-1.9655143574334921,-0.1530465202668965,0.3725416314964837,-1.7304039637174584,0.07180760704896445,0.2516580924553866,-0.4249048545995716,-0.4530455356923112,0.06314487383839716,-0.2619382884633357,-0.062257500616017314,-1.7324953333879998,2.3470582110480613,dos,dos
