protocol_type,service,flag,src_bytes,count,serror_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_rerror_rate,u2r,r2l,probe,dos,distance,Label
0.1903663049429612,1.3130474508139014,1.6058979904401016,-0.00962604561229116,-1.237398506049526,-1.2244709171531,-0.49615549981122486,-2.7908785990587295,-0.5341311372255391,2.5202075863735476,-0.5729298454006773,2.285277190067452,6.519453438927239,-1.2284592972927735,-0.5295653713957359,6.469812378052838,6.834527093092668,6.9796543519286605,9.044301997768962,6.469812378052838,r2l
0.1903663049429612,-0.936760169966461,1.6058979904401016,-0.009494426107163783,-1.229355616386609,-1.2244709171531,4.348662763513395,-0.49277065978668144,-0.3620101751753912,-0.39518221361134437,-0.44284794059340676,-0.47039233214982673,-0.2720831094364412,-1.2078190699722922,-0.5033246256600262,5.805050631251942,5.682307727884421,5.100671775104194,5.6610158719997346,5.100671775104194,r2l
0.1903663049429612,-0.936760169966461,1.6058979904401016,-0.009491982243673355,-1.229355616386609,-1.2244709171531,4.348662763513395,-1.4019122621360631,-0.40025927785320187,-0.3331526433988999,-0.35612667072189313,-0.47039233214982673,-0.2720831094364412,-1.1871788426518108,-0.34588015124576815,5.581051196399017,5.545851812749428,5.033521168326029,5.840562497767843,5.033521168326029,r2l
0.1903663049429612,-0.6623933869444656,1.6058979904401016,-0.009632213458243194,-1.237398506049526,-1.2244709171531,-0.49615549981122486,0.41637094256270024,4.304380351517506,2.5202075863735476,-0.5729298454006773,-0.4982273778287892,-0.2720831094364412,-1.2284592972927735,-0.5295653713957359,5.823777956491613,4.979347081608079,5.931483656881015,6.093284786375544,4.979347081608079,r2l
0.1903663049429612,-0.881886813362062,1.6058979904401016,-0.009609520440117784,-1.229355616386609,-1.2244709171531,4.348662763513395,0.41637094256270024,1.0149575212257915,0.44221698425665656,-0.26940540085037945,0.47599922093489505,-0.2720831094364412,-1.1871788426518108,-0.5295653713957359,5.860633264392826,5.530195618371542,4.887008096611628,5.78164879146902,4.887008096611628,r2l
0.1903663049429612,-0.881886813362062,1.6058979904401016,-0.00954132501128963,-1.229355616386609,-1.2244709171531,4.348662763513395,0.41637094256270024,1.0149575212257915,0.44221698425665656,-0.26940540085037945,0.47599922093489505,-0.2720831094364412,-1.1871788426518108,-0.5295653713957359,5.860633263895539,5.530195177535487,4.887007471166154,5.781648790594199,4.887007471166154,r2l
0.1903663049429612,-0.6623933869444656,1.6058979904401016,-0.009632213458243194,-1.237398506049526,-1.2244709171531,-0.49615549981122486,0.41637094256270024,4.189633043484074,2.458178016161103,-0.5295692104649204,-0.4982273778287892,-0.2720831094364412,-1.2284592972927735,-0.5295653713957359,5.723655445270466,4.875137217690033,5.820899848400325,5.981807145564841,4.875137217690033,r2l
0.1903663049429612,-0.881886813362062,1.6058979904401016,-0.00959927948834837,-1.229355616386609,-1.2244709171531,4.348662763513395,-2.7277437655622445,-0.1133910077696221,1.9929562395677691,0.8579711074792978,2.285277190067452,0.5429012763672005,-1.2284592972927735,-0.5295653713957359,5.134609948325439,5.258029045311223,4.821971806730865,7.35483962633038,4.821971806730865,r2l
0.1903663049429612,-0.6623933869444656,1.6058979904401016,-0.009632213458243194,-1.237398506049526,-1.2244709171531,-0.49615549981122486,0.41637094256270024,4.132259389467358,2.3961484459486586,-0.5295692104649204,-0.4982273778287892,-0.2720831094364412,-1.2284592972927735,-0.5295653713957359,5.67151877033225,4.819087853809443,5.7628001725535425,5.91365811957114,4.819087853809443,r2l
0.1903663049429612,-0.881886813362062,1.6058979904401016,0.5875285070404106,-1.229355616386609,-1.2244709171531,4.348662763513395,0.41637094256270024,0.7089646998033065,0.22511348851310076,-0.009241591235838582,0.5038342666138576,-0.2720831094364412,-1.1871788426518108,-0.5295653713957359,5.890536066560514,5.5891107334626335,4.817392205857051,5.754023573251784,4.817392205857051,r2l
0.1903663049429612,-0.6623933869444656,1.6058979904401016,-0.009632213458243194,-1.237398506049526,-1.2244709171531,-0.49615549981122486,0.41637094256270024,4.036636632772831,2.365133660842436,-0.5295692104649204,-0.4982273778287892,-0.2720831094364412,-1.2284592972927735,-0.5295653713957359,5.592694821910362,4.737556723907202,5.689084974413658,5.8324766990315196,4.737556723907202,r2l
0.1903663049429612,-0.881886813362062,1.6058979904401016,-0.00959927948834837,-1.237398506049526,-1.2244709171531,-0.49615549981122486,-2.7908785990587295,-0.5150065858866337,2.5202075863735476,-0.5729298454006773,2.285277190067452,4.278246377967225,-1.2284592972927735,-0.5295653713957359,4.55040032746467,4.426272731709993,5.261633022996783,7.457966845042688,4.426272731709993,r2l
0.1903663049429612,1.3130474508139014,-1.2875807796737013,-0.009623485374348806,-1.237398506049526,-1.2244709171531,-0.49615549981122486,-2.159530264093881,0.40297187838082144,2.5202075863735476,-0.5729298454006773,-0.4425572864708644,-0.2720831094364412,-1.145898388010848,1.9895462192323938,4.269950873103637,4.629886967586657,4.667826373398718,5.267650666991624,4.269950873103637,r2l
0.1903663049429612,1.3130474508139014,-1.2875807796737013,-0.009623485374348806,-1.237398506049526,-1.2244709171531,-0.49615549981122486,-2.1721572307931782,0.38384732704191615,2.5202075863735476,-0.5729298454006773,-0.4425572864708644,-0.2720831094364412,-1.145898388010848,1.9895462192323938,4.266368437018116,4.630577326260045,4.670423238530684,5.271859259720674,4.266368437018116,r2l
0.1903663049429612,1.3130474508139014,-1.2875807796737013,-0.009623485374348806,-1.237398506049526,-1.2244709171531,-0.49615549981122486,-2.184784197492475,0.3647227757030108,2.5202075863735476,-0.5729298454006773,-0.4425572864708644,-0.2720831094364412,-1.145898388010848,1.9895462192323938,4.26290619173753,4.631380981286508,4.673131046666905,5.276164036177401,4.26290619173753,r2l
0.1903663049429612,1.3130474508139014,-1.2875807796737013,-0.009623485374348806,-1.237398506049526,-1.2244709171531,-0.49615549981122486,-2.197411164191772,0.3455982243641055,2.5202075863735476,-0.5729298454006773,-0.4425572864708644,-0.2720831094364412,-1.145898388010848,1.9895462192323938,4.259564430341185,4.632297873698862,4.675949605068546,5.280564761131604,4.259564430341185,r2l
0.1903663049429612,1.3130474508139014,-1.2875807796737013,-0.009623485374348806,-1.229355616386609,-1.2244709171531,-0.49615549981122486,-2.210038130891069,0.3264736730252002,2.5202075863735476,-0.5729298454006773,-0.4425572864708644,-0.2720831094364412,-1.145898388010848,1.9895462192323938,4.256277967634009,4.633330763643671,4.677834045544408,5.282899326640434,4.256277967634009,r2l
0.1903663049429612,1.3130474508139014,-1.2875807796737013,-0.009623485374348806,-1.237398506049526,-1.2244709171531,-0.49615549981122486,-2.222665097590366,0.30734912168629486,2.5202075863735476,-0.5729298454006773,-0.4425572864708644,-0.2720831094364412,-1.145898388010848,1.9895462192323938,4.253243484928503,4.634471093543671,4.681918164736485,5.289653093419515,4.253243484928503,r2l
0.1903663049429612,1.3130474508139014,-1.2875807796737013,-0.009623485374348806,-1.237398506049526,-1.2244709171531,-0.49615549981122486,-2.2352920642896628,0.2882245703473896,2.5202075863735476,-0.5729298454006773,-0.4425572864708644,-0.2720831094364412,-1.145898388010848,1.9895462192323938,4.250264840133147,4.6357272618496586,4.685067743759919,5.2943402082872755,4.250264840133147,r2l
0.1903663049429612,1.3130474508139014,-1.2875807796737013,-0.009623485374348806,-1.237398506049526,-1.2244709171531,-0.49615549981122486,-2.24791903098896,0.26910001900848424,2.5202075863735476,-0.5729298454006773,-0.4425572864708644,-0.2720831094364412,-1.1252581606903667,1.9633054734966842,4.232994722244086,4.62384968619134,4.68001973603771,5.283084980810803,4.232994722244086,r2l
0.1903663049429612,1.3130474508139014,-1.2875807796737013,-0.009623485374348806,-1.229355616386609,-1.2244709171531,-0.49615549981122486,-2.260545997688257,0.24997546766957893,2.5202075863735476,-0.5729298454006773,-0.4425572864708644,-0.2720831094364412,-1.1252581606903667,1.9633054734966842,4.230184254864162,4.625338669239164,4.682351213677982,5.285815880580526,4.230184254864162,r2l
0.1903663049429612,1.3130474508139014,-1.2875807796737013,-0.009623485374348806,-1.237398506049526,-1.2244709171531,-0.49615549981122486,-2.273172964387554,0.2308509163306736,2.5202075863735476,-0.5729298454006773,-0.4425572864708644,-0.2720831094364412,-1.1252581606903667,1.9633054734966842,4.2276279808465,4.626935018642435,4.68687963808356,5.292962836324991,4.2276279808465,r2l
0.1903663049429612,1.3130474508139014,-1.2875807796737013,-0.009623485374348806,-1.237398506049526,-1.2244709171531,-0.49615549981122486,-2.311053864485445,0.17347726231395766,2.5202075863735476,-0.5729298454006773,-0.41472224079190195,-0.2720831094364412,-1.1252581606903667,1.9633054734966842,4.210513427873362,4.622834131304224,4.68763999347771,5.308129726474277,4.210513427873362,r2l
0.1903663049429612,1.3130474508139014,-1.2875807796737013,-0.009623485374348806,-1.2213127267236923,-1.2244709171531,-0.49615549981122486,-2.323680831184742,0.15435271097505232,2.5202075863735476,-0.5729298454006773,-0.41472224079190195,-0.2720831094364412,-1.1252581606903667,1.9633054734966842,4.208261136013934,4.624908080619727,4.689499277304538,5.309203191368011,4.208261136013934,r2l
0.1903663049429612,1.3130474508139014,-1.2875807796737013,-0.009623485374348806,-1.229355616386609,-1.2244709171531,-0.49615549981122486,-2.3615617312826327,0.09697905695833638,2.5202075863735476,-0.5729298454006773,-0.41472224079190195,-0.2720831094364412,-1.1046179333698856,1.9370647277609745,4.18834859790378,4.618708338620685,4.6949245842489935,5.312255655950747,4.18834859790378,r2l
0.1903663049429612,1.3130474508139014,-1.2875807796737013,-0.009623485374348806,-1.237398506049526,-1.2244709171531,-0.49615549981122486,-2.3741886979819298,0.07785450561943107,2.5202075863735476,-0.5729298454006773,-0.41472224079190195,-0.2720831094364412,-1.1046179333698856,1.9370647277609745,4.186770415478878,4.621216246709932,4.700334852483089,5.320156880913563,4.186770415478878,r2l
0.1903663049429612,1.3130474508139014,-1.2875807796737013,-0.009623485374348806,-1.237398506049526,-1.2244709171531,-0.49615549981122486,-2.3868156646812264,0.05872995428052575,2.5202075863735476,-0.5729298454006773,-0.41472224079190195,-0.2720831094364412,-1.1046179333698856,1.9370647277609745,4.185250543415652,4.6238392119824665,4.704811825976038,5.326000578289792,4.185250543415652,r2l
0.1903663049429612,1.3130474508139014,-1.2875807796737013,-0.009623485374348806,-1.237398506049526,-1.2244709171531,-0.49615549981122486,-2.3994426313805235,0.03960540294162043,2.5202075863735476,-0.5729298454006773,-0.41472224079190195,-0.2720831094364412,-1.1046179333698856,1.9370647277609745,4.183855648549162,4.626574207248958,4.709396064011245,5.3319363705747955,4.183855648549162,r2l
0.1903663049429612,1.3130474508139014,-1.2875807796737013,-0.009623485374348806,-1.237398506049526,-1.2244709171531,-0.49615549981122486,-2.4120695980798206,0.02048085160271512,2.5202075863735476,-0.5729298454006773,-0.41472224079190195,-0.2720831094364412,-1.1046179333698856,1.9370647277609745,4.182585855919316,4.62942103395229,4.71408725365888,5.3379639505411935,4.182585855919316,r2l
0.1903663049429612,-0.11365982090047481,1.6058979904401016,-0.00962651111009886,-1.237398506049526,-1.2244709171531,-0.49615549981122486,-2.7782516323594324,-0.5532556885644444,0.9694683310624349,3.7631336481750046,0.8935249061193312,-0.2720831094364412,-1.2284592972927735,-0.5295653713957359,4.4131134625340165,4.606034195637157,4.1740695194125434,6.245746717378396,4.1740695194125434,r2l
0.1903663049429612,-0.11365982090047481,1.6058979904401016,-0.009619877766339125,-1.237398506049526,-1.2244709171531,-0.49615549981122486,-2.7782516323594324,-0.5532556885644444,0.9694683310624349,3.7631336481750046,0.8935249061193312,-0.2720831094364412,-1.2284592972927735,-0.5295653713957359,4.413113462397973,4.606034144084906,4.174069448108741,6.245746717248889,4.174069448108741,r2l
0.1903663049429612,1.3130474508139014,-1.2875807796737013,-0.009623485374348806,-1.229355616386609,-1.2244709171531,-0.49615549981122486,-2.5635931984713842,-0.20901376446414868,2.5202075863735476,-0.5729298454006773,-0.3590521494339771,-0.2720831094364412,-1.1252581606903667,1.9633054734966842,4.171833282354411,4.666642056590683,4.765631211620982,5.4304001095902805,4.171833282354411,r2l
0.1903663049429612,1.3130474508139014,-1.2875807796737013,-0.009623485374348806,-1.229355616386609,-1.2244709171531,-0.49615549981122486,-2.550966231772087,-0.18988921312524337,2.5202075863735476,-0.5729298454006773,-0.3590521494339771,-0.2720831094364412,-1.1252581606903667,1.9633054734966842,4.171595863871983,4.662466443833757,4.759666896721346,5.423313299337644,4.171595863871983,r2l
0.1903663049429612,1.3130474508139014,-1.2875807796737013,-0.009623485374348806,-1.229355616386609,-1.2244709171531,-0.49615549981122486,-2.525712298373493,-0.15164011044743272,2.5202075863735476,-0.5729298454006773,-0.3590521494339771,-0.2720831094364412,-1.1252581606903667,1.9633054734966842,4.171498701355807,4.654442499747655,4.748047635122727,5.409403096493463,4.171498701355807,r2l
